,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Engine_Volume_Num,Age,Age_Group,Mileage_Band,Inventory_Segment,Price_Per_Litre,Is_Premium_Brand
13726,13178,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,86660,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,1.6,16,11-20 yrs (Old),Medium Mileage,Standard,8236.25,False
13727,627,584.0,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8,121010,4.0,Automatic,Front,4-5,Left wheel,Grey,12,False,1.8,12,11-20 yrs (Old),Medium Mileage,Standard,348.33,False
13728,8154,0.0,TOYOTA,Ist,2003,Sedan,No,Petrol,1.5,158500,4.0,Automatic,Front,4-5,Right-hand drive,Silver,2,False,1.5,23,> 20 yrs (Classic/Junk),High Mileage,Standard,5436.0,False
13729,8311,0.0,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,114960,4.0,Tiptronic,Front,4-5,Right-hand drive,Silver,12,False,1.5,21,> 20 yrs (Classic/Junk),Medium Mileage,Standard,5540.67,False
13730,2666,1018.0,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3,0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,False,3.0,15,11-20 yrs (Old),Low Mileage,Standard,888.67,True
13731,30,0.0,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,False,1.3,20,11-20 yrs (Old),Low Mileage,Standard,23.08,False
13732,10036,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,335782,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.0,12,11-20 yrs (Old),High Mileage,Standard,5018.0,False
13733,21953,862.0,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,61142,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.5,15,11-20 yrs (Old),Medium Mileage,Standard,8781.2,False
13734,5018,1624.0,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139,6.0,Automatic,Rear,4-5,Left wheel,Black,12,False,3.5,17,11-20 yrs (Old),Medium Mileage,Standard,1433.71,True
13735,12701,640.0,KIA,Optima,2013,Sedan,Yes,Petrol,2,51201,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,13,11-20 yrs (Old),Medium Mileage,Standard,6350.5,False
13736,11133,1018.0,BMW,X5,2011,Jeep,Yes,Petrol,3,170043,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,False,3.0,15,11-20 yrs (Old),High Mileage,Standard,3711.0,True
13737,16308,0.0,FORD,Transit,1995,Goods wagon,No,Diesel,2.5 Turbo,289200,4.0,Manual,Rear,4-5,Left wheel,White,0,True,2.5,31,> 20 yrs (Classic/Junk),High Mileage,Standard,6523.2,False
13738,38000,0.0,TOYOTA,Camry Hybrid,2018,Sedan,Yes,Hybrid,2.5,27484,8.0,Automatic,Front,>5,Left wheel,Beige,12,False,2.5,8,6-10 yrs (Mid),Low Mileage,Premium,15200.0,False
13739,19444,0.0,TOYOTA,Camry HYBRID,2011,Sedan,No,Hybrid,2.4,127000,4.0,Variator,Front,4-5,Left wheel,Grey,10,False,2.4,15,11-20 yrs (Old),Medium Mileage,Standard,8101.67,False
13740,20071,0.0,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,153600,4.0,Variator,Front,4-5,Left wheel,Red,6,False,1.5,12,11-20 yrs (Old),High Mileage,Standard,13380.67,False
13741,14113,530.0,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,110531,4.0,Automatic,4x4,4-5,Left wheel,Red,0,False,1.6,13,11-20 yrs (Old),Medium Mileage,Standard,8820.62,False
13742,7840,0.0,VOLKSWAGEN,Golf,2002,Sedan,No,Petrol,2,165000,4.0,Automatic,Front,4-5,Left wheel,Blue,6,False,2.0,24,> 20 yrs (Classic/Junk),High Mileage,Standard,3920.0,False
13743,48277,1307.0,CHEVROLET,Camaro,2015,Cabriolet,Yes,Petrol,3.6,99162,4.0,Automatic,Front,4-5,Left wheel,Yellow,4,False,3.6,11,11-20 yrs (Old),Medium Mileage,Premium,13410.28,False
13744,392,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032,4.0,Automatic,Front,4-5,Left wheel,Silver,12,False,2.5,13,11-20 yrs (Old),High Mileage,Standard,156.8,False
13745,50178,0.0,MERCEDES-BENZ,CLS 550,2012,Coupe,Yes,Petrol,4.7 Turbo,178000,8.0,Tiptronic,Rear,4-5,Left wheel,Black,12,True,4.7,14,11-20 yrs (Old),High Mileage,Premium,10676.17,True
13746,8938,986.0,HYUNDAI,Grandeur,2010,Sedan,Yes,Petrol,2.4,78436,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.4,16,11-20 yrs (Old),Medium Mileage,Standard,3724.17,False
13747,8624,0.0,NISSAN,Tiida,2006,Sedan,No,Petrol,1.5,111122,4.0,Automatic,Front,4-5,Right-hand drive,White,0,False,1.5,20,11-20 yrs (Old),Medium Mileage,Standard,5749.33,False
13748,21326,642.0,BMW,328,2012,Sedan,Yes,Petrol,2,145000,2.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,14,11-20 yrs (Old),Medium Mileage,Standard,10663.0,True
13749,9832,790.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,94650,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,1.6,17,11-20 yrs (Old),Medium Mileage,Standard,6145.0,False
13750,39829,0.0,LAND ROVER,Discovery IV,2010,Jeep,Yes,Diesel,2.7,210000,6.0,Tiptronic,4x4,4-5,Left wheel,Black,0,False,2.7,16,11-20 yrs (Old),High Mileage,Premium,14751.48,True
13751,16308,0.0,BMW,X5,2006,Jeep,Yes,Petrol,4.4,220000,8.0,Tiptronic,4x4,4-5,Left wheel,Black,10,False,4.4,20,11-20 yrs (Old),High Mileage,Standard,3706.36,True
13752,25299,642.0,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,105661,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,14,11-20 yrs (Old),Medium Mileage,Standard,12649.5,False
13753,18817,862.0,TOYOTA,Camry,2011,Sedan,No,Petrol,2.5,20480,4.0,Tiptronic,Front,4-5,Left wheel,Blue,7,False,2.5,15,11-20 yrs (Old),Low Mileage,Standard,7526.8,False
13754,9408,836.0,HYUNDAI,Genesis,2010,Sedan,Yes,LPG,2,133225,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,16,11-20 yrs (Old),Medium Mileage,Standard,4704.0,False
13755,16621,0.0,MERCEDES-BENZ,E 350,2005,Sedan,Yes,Petrol,3.5,238357,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,8,False,3.5,21,> 20 yrs (Classic/Junk),High Mileage,Standard,4748.86,True
13756,19707,531.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,79911,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,1.6,14,11-20 yrs (Old),Medium Mileage,Standard,12316.88,False
13757,15681,528.0,FORD,Fiesta,2014,Hatchback,Yes,Petrol,1.6,94640,4.0,Tiptronic,Front,4-5,Left wheel,Red,8,False,1.6,12,11-20 yrs (Old),Medium Mileage,Standard,9800.62,False
13758,4858,0.0,MERCEDES-BENZ,C 180,1996,Sedan,No,CNG,1.8,220000,4.0,Manual,Rear,4-5,Left wheel,Silver,4,False,1.8,30,> 20 yrs (Classic/Junk),High Mileage,Standard,2698.89,True
13759,19757,0.0,HYUNDAI,Veloster,2016,Hatchback,Yes,Petrol,1.6 Turbo,31000,4.0,Tiptronic,Front,2-3,Left wheel,Silver,6,True,1.6,10,6-10 yrs (Mid),Low Mileage,Standard,12348.12,False
13760,141124,0.0,MERCEDES-BENZ,GLC 250,2018,Jeep,Yes,Petrol,2.0 Turbo,37554,8.0,Tiptronic,4x4,4-5,Left wheel,Black,12,True,2.0,8,6-10 yrs (Mid),Low Mileage,Premium,70562.0,True
13761,46728,765.0,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2.0 Turbo,31000,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,True,2.0,11,11-20 yrs (Old),Low Mileage,Premium,23364.0,False
13762,13485,503.0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,208000,4.0,Automatic,Front,4-5,Left wheel,White,6,False,1.5,14,11-20 yrs (Old),High Mileage,Standard,8990.0,False
13763,16935,0.0,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,235000,4.0,Automatic,Front,4-5,Left wheel,Blue,0,False,1.8,15,11-20 yrs (Old),High Mileage,Standard,9408.33,False
13764,8781,0.0,MAZDA,Tribute სასწრაფოდ,2002,Jeep,Yes,Petrol,3,21000,4.0,Automatic,4x4,4-5,Left wheel,Golden,8,False,3.0,24,> 20 yrs (Classic/Junk),Low Mileage,Standard,2927.0,False
13765,12858,1363.0,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406,8.0,Automatic,4x4,4-5,Left wheel,Black,0,False,4.6,14,11-20 yrs (Old),High Mileage,Standard,2795.22,True
13766,7527,639.0,SUBARU,XV,2014,Jeep,Yes,Petrol,2,94000,4.0,Automatic,4x4,4-5,Left wheel,Black,8,False,2.0,12,11-20 yrs (Old),Medium Mileage,Standard,3763.5,False
13767,392,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032,4.0,Automatic,Front,4-5,Left wheel,Silver,12,False,2.5,13,11-20 yrs (Old),High Mileage,Standard,156.8,False
13768,8781,0.0,OPEL,Astra G,2000,Universal,No,Petrol,1.6,279700,4.0,Manual,Front,4-5,Left wheel,Black,4,False,1.6,26,> 20 yrs (Classic/Junk),High Mileage,Standard,5488.12,False
13769,1019,521.0,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.4,143502,4.0,Automatic,Front,4-5,Left wheel,Blue,12,False,1.4,15,11-20 yrs (Old),Medium Mileage,Standard,727.86,False
13770,157,915.0,AUDI,A7,2014,Hatchback,Yes,Petrol,3,401128,6.0,Automatic,4x4,4-5,Left wheel,Grey,0,False,3.0,12,11-20 yrs (Old),High Mileage,Standard,52.33,True
13772,14426,394.0,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,176213,4.0,Automatic,Front,4-5,Left wheel,Black,12,False,2.5,12,11-20 yrs (Old),High Mileage,Standard,5770.4,True
13773,314,707.0,SUZUKI,SX4,2011,Sedan,Yes,Petrol,2,151357,4.0,Automatic,Front,4-5,Left wheel,White,0,False,2.0,15,11-20 yrs (Old),High Mileage,Standard,157.0,False
13774,45,0.0,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,99999,4.0,Automatic,Rear,4-5,Left wheel,White,4,False,1.8,13,11-20 yrs (Old),Medium Mileage,Standard,25.0,False
13775,30734,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,195994,4.0,Variator,Front,4-5,Left wheel,Silver,12,False,2.5,14,11-20 yrs (Old),High Mileage,Premium,12293.6,False
13776,627,836.0,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,2.7,394069,4.0,Automatic,Rear,4-5,Left wheel,Black,12,False,2.7,14,11-20 yrs (Old),High Mileage,Standard,232.22,False
13777,13485,0.0,BMW,X5,2003,Jeep,Yes,LPG,3,18900,6.0,Tiptronic,Front,4-5,Left wheel,Grey,2,False,3.0,23,> 20 yrs (Classic/Junk),Low Mileage,Standard,4495.0,True
13778,6272,0.0,BMW,318 318,1998,Sedan,No,Petrol,1.8,0,4.0,Manual,Rear,4-5,Left wheel,Silver,4,False,1.8,28,> 20 yrs (Classic/Junk),Low Mileage,Standard,3484.44,True
13779,5331,0.0,VOLKSWAGEN,Golf,1999,Sedan,No,Petrol,1.6,165248,4.0,Manual,Front,4-5,Left wheel,White,4,False,1.6,27,> 20 yrs (Classic/Junk),High Mileage,Standard,3331.88,False
13780,7840,0.0,MITSUBISHI,ColtPlus,2007,Hatchback,No,Petrol,1.5,180000,4.0,Automatic,Front,4-5,Right-hand drive,Silver,6,False,1.5,19,11-20 yrs (Old),High Mileage,Standard,5226.67,False
13781,14069,790.0,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,157977,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,1.6,17,11-20 yrs (Old),High Mileage,Standard,8793.12,False
13782,9095,0.0,FORD,Transit,1999,Microbus,No,Diesel,2.5,11600,4.0,Manual,Rear,4-5,Left wheel,White,4,False,2.5,27,> 20 yrs (Classic/Junk),Low Mileage,Standard,3638.0,False
13783,21953,777.0,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,75419,4.0,Automatic,Front,4-5,Left wheel,White,0,False,2.5,12,11-20 yrs (Old),Medium Mileage,Standard,8781.2,False
13784,36065,1018.0,BMW,X5,2011,Jeep,Yes,Petrol,3.0 Turbo,155200,6.0,Tiptronic,4x4,4-5,Left wheel,Black,12,True,3.0,15,11-20 yrs (Old),High Mileage,Premium,12021.67,True
13785,549,1079.0,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,46733,4.0,Automatic,Front,4-5,Left wheel,Silver,12,False,2.0,8,6-10 yrs (Mid),Low Mileage,Standard,274.5,False
13786,4861,1234.0,ACURA,MDX,2011,Jeep,Yes,Petrol,3.7,181970,6.0,Automatic,4x4,4-5,Left wheel,Brown,12,False,3.7,15,11-20 yrs (Old),High Mileage,Standard,1313.78,False
13787,21953,777.0,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,97979,4.0,Automatic,Front,4-5,Left wheel,Black,0,False,2.5,12,11-20 yrs (Old),Medium Mileage,Standard,8781.2,False
13788,6586,441.0,KIA,Optima,2015,Sedan,Yes,Hybrid,2.4,117469,4.0,Automatic,Front,4-5,Left wheel,Black,0,False,2.4,11,11-20 yrs (Old),Medium Mileage,Standard,2744.17,False
13789,20385,0.0,INFINITI,Q45,2003,Sedan,Yes,Petrol,4.5,180000,8.0,Tiptronic,Rear,4-5,Left wheel,Blue,4,False,4.5,23,> 20 yrs (Classic/Junk),High Mileage,Standard,4530.0,False
13790,12554,836.0,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,58776,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,16,11-20 yrs (Old),Medium Mileage,Standard,6277.0,False
13791,3920,831.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.4,182645,4.0,Automatic,Front,4-5,Left wheel,White,12,False,2.4,15,11-20 yrs (Old),High Mileage,Standard,1633.33,False
13792,25638,501.0,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,78000,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.5,12,11-20 yrs (Old),Medium Mileage,Premium,17092.0,False
13793,12544,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,559710,4.0,Automatic,Front,4-5,Left wheel,Orange,4,False,2.0,11,11-20 yrs (Old),High Mileage,Standard,6272.0,False
13794,19933,531.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,134000,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.6,14,11-20 yrs (Old),Medium Mileage,Standard,12458.12,False
13795,23834,0.0,NISSAN,Silvia,1999,Coupe,Yes,Petrol,2.0 Turbo,0,4.0,Manual,Rear,2-3,Right-hand drive,White,2,True,2.0,27,> 20 yrs (Classic/Junk),Low Mileage,Standard,11917.0,False
13796,12388,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530,6.0,Automatic,4x4,4-5,Left wheel,Black,12,False,3.5,16,11-20 yrs (Old),High Mileage,Standard,3539.43,True
13797,9408,707.0,MAZDA,Mazda 3,2011,Sedan,No,Petrol,2,142161,4.0,Tiptronic,Front,4-5,Left wheel,Grey,8,False,2.0,15,11-20 yrs (Old),Medium Mileage,Standard,4704.0,False
13798,13799,751.0,KIA,Optima,2013,Sedan,No,Petrol,2.4,104680,4.0,Automatic,Front,4-5,Left wheel,Silver,0,False,2.4,13,11-20 yrs (Old),Medium Mileage,Standard,5749.58,False
13799,314,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907,8.0,Automatic,4x4,4-5,Left wheel,Black,0,False,4.6,11,11-20 yrs (Old),Medium Mileage,Standard,68.26,True
13800,20385,639.0,FORD,Fusion,2014,Sedan,Yes,Petrol,2,99000,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,False,2.0,12,11-20 yrs (Old),Medium Mileage,Standard,10192.5,False
13801,941,1750.0,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,226094,6.0,Automatic,4x4,4-5,Left wheel,White,12,False,3.3,18,11-20 yrs (Old),High Mileage,Standard,285.15,False
13802,14884,707.0,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,124706,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,15,11-20 yrs (Old),Medium Mileage,Standard,7442.0,False
13803,1098,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069,4.0,Automatic,Front,4-5,Left wheel,Black,12,False,2.5,12,11-20 yrs (Old),High Mileage,Standard,439.2,False
13804,10036,0.0,SUZUKI,SX4,2008,Hatchback,No,CNG,3.7,200000,6.0,Automatic,4x4,4-5,Left wheel,Blue,2,False,3.7,18,11-20 yrs (Old),High Mileage,Standard,2712.43,False
13805,5959,0.0,NISSAN,March,2003,Hatchback,No,Petrol,1.2,136000,4.0,Automatic,Front,4-5,Right-hand drive,Sky blue,2,False,1.2,23,> 20 yrs (Classic/Junk),Medium Mileage,Standard,4965.83,False
13806,470,761.0,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,408997,4.0,Automatic,Front,4-5,Left wheel,White,12,False,1.8,16,11-20 yrs (Old),High Mileage,Standard,261.11,False
13808,16308,584.0,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,106789,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12,False,1.8,12,11-20 yrs (Old),Medium Mileage,Standard,9060.0,False
13809,28532,642.0,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,99748,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,2.0,14,11-20 yrs (Old),Medium Mileage,Premium,14266.0,False
13810,14113,345.0,TOYOTA,Prius C,2016,Hatchback,No,Hybrid,1.5,250000,4.0,Variator,Front,4-5,Left wheel,Silver,12,False,1.5,10,6-10 yrs (Mid),High Mileage,Standard,9408.67,False
13811,54847,1017.0,HONDA,Civic,2017,Sedan,Yes,Petrol,2,20565,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.0,9,6-10 yrs (Mid),Low Mileage,Premium,27423.5,False
13812,784,448.0,HONDA,Insight,2012,Hatchback,Yes,Hybrid,1.3,321269,4.0,Automatic,Front,4-5,Left wheel,Red,0,False,1.3,14,11-20 yrs (Old),High Mileage,Standard,603.08,False
13813,627,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,134904,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,False,3.5,15,11-20 yrs (Old),Medium Mileage,Standard,179.14,True
13814,12231,503.0,HONDA,FIT,2012,Sedan,No,Petrol,1.5,126400,4.0,Automatic,Front,4-5,Left wheel,Silver,5,False,1.5,14,11-20 yrs (Old),Medium Mileage,Standard,8154.0,False
13815,67934,1077.0,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,13940,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,7,6-10 yrs (Mid),Low Mileage,Premium,33967.0,False
13816,32913,585.0,HONDA,Civic,2013,Coupe,Yes,Petrol,1.8,128905,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,1.8,13,11-20 yrs (Old),Medium Mileage,Premium,18285.0,False
13817,27284,834.0,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,397915,4.0,Automatic,Rear,4-5,Left wheel,White,12,False,2.7,13,11-20 yrs (Old),High Mileage,Premium,10105.19,False
13818,18669,862.0,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,65564,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.5,15,11-20 yrs (Old),Medium Mileage,Standard,7467.6,False
13819,27598,0.0,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,79000,4.0,Tiptronic,Front,4-5,Left wheel,Blue,8,False,1.8,11,11-20 yrs (Old),Medium Mileage,Premium,15332.22,False
13820,6586,0.0,VOLKSWAGEN,Jetta,2006,Sedan,No,Petrol,1.6,253000,4.0,Manual,Front,4-5,Left wheel,White,6,False,1.6,20,11-20 yrs (Old),High Mileage,Standard,4116.25,False
13821,16621,645.0,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,222016,4.0,Automatic,Front,4-5,Left wheel,Golden,8,False,1.8,15,11-20 yrs (Old),High Mileage,Standard,9233.89,False
13823,15994,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429,6.0,Automatic,Rear,2-3,Left wheel,Silver,12,False,3.5,15,11-20 yrs (Old),High Mileage,Standard,4569.71,True
13824,18503,586.0,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,99000,4.0,Variator,Front,4-5,Left wheel,Grey,12,False,1.8,14,11-20 yrs (Old),Medium Mileage,Standard,10279.44,False
13825,31421,831.0,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,65249,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.6,9,6-10 yrs (Mid),Medium Mileage,Premium,19638.12,False
13826,3763,900.0,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,170040,4.0,Automatic,Front,4-5,Left wheel,Silver,12,False,2.4,11,11-20 yrs (Old),High Mileage,Standard,1567.92,False
13827,40142,1811.0,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246,8.0,Automatic,4x4,4-5,Left wheel,Grey,0,False,4.6,16,11-20 yrs (Old),High Mileage,Premium,8726.52,True
13828,23521,0.0,CHEVROLET,Volt,2011,Sedan,Yes,Plug-in Hybrid,1.4,179200,4.0,Variator,Front,4-5,Left wheel,White,8,False,1.4,15,11-20 yrs (Old),High Mileage,Standard,16800.71,False
13829,26591,831.0,JEEP,Compass,2011,Jeep,Yes,Petrol,2.4,69752,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.4,15,11-20 yrs (Old),Medium Mileage,Premium,11079.58,False
13830,7213,915.0,BMW,X5,2014,Jeep,Yes,Diesel,3,0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,False,3.0,12,11-20 yrs (Old),Low Mileage,Standard,2404.33,True
13831,16308,779.0,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,198472,4.0,Automatic,Front,4-5,Left wheel,Silver,0,False,2.5,13,11-20 yrs (Old),High Mileage,Standard,6523.2,False
13832,3450,0.0,OPEL,Vectra,1996,Sedan,No,Petrol,2,0,4.0,Manual,Front,4-5,Left wheel,Green,4,False,2.0,30,> 20 yrs (Classic/Junk),Low Mileage,Standard,1725.0,False
13833,28927,707.0,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,121581,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,2.0,15,11-20 yrs (Old),Medium Mileage,Premium,14463.5,False
13834,6743,0.0,OPEL,Astra gi,1999,Goods wagon,No,CNG,1.6,0,4.0,Manual,Front,4-5,Left wheel,White,2,False,1.6,27,> 20 yrs (Classic/Junk),Low Mileage,Standard,4214.38,False
13835,43062,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,143370,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,11,11-20 yrs (Old),Medium Mileage,Premium,21531.0,False
13836,8467,0.0,SUZUKI,Swift,2008,Hatchback,No,Petrol,1.2,176000,4.0,Automatic,Front,2-3,Right-hand drive,Black,2,False,1.2,18,11-20 yrs (Old),High Mileage,Standard,7055.83,False
13837,29793,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030,6.0,Automatic,4x4,4-5,Left wheel,Black,12,False,3.5,12,11-20 yrs (Old),High Mileage,Premium,8512.29,True
13838,11290,1055.0,LEXUS,RX 350,2013,Jeep,Yes,Petrol,3.5,124723,6.0,Automatic,Front,4-5,Left wheel,Grey,12,False,3.5,13,11-20 yrs (Old),Medium Mileage,Standard,3225.71,True
13839,6743,0.0,MITSUBISHI,Colt,2003,Hatchback,No,Petrol,1.3,164000,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,False,1.3,23,> 20 yrs (Classic/Junk),High Mileage,Standard,5186.92,False
13840,15681,1528.0,FORD,Transit,2007,Microbus,No,Diesel,2.4,158000,4.0,Manual,Rear,4-5,Left wheel,White,2,False,2.4,19,11-20 yrs (Old),High Mileage,Standard,6533.75,False
13841,30734,2151.0,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339,8.0,Automatic,4x4,4-5,Left wheel,Black,0,False,4.7,17,11-20 yrs (Old),High Mileage,Premium,6539.15,True
13842,19757,0.0,MERCEDES-BENZ,E 320,2007,Sedan,Yes,Diesel,3,158000,6.0,Automatic,Rear,4-5,Left wheel,Silver,0,False,3.0,19,11-20 yrs (Old),High Mileage,Standard,6585.67,True
13843,7527,0.0,TOYOTA,Caldina,2005,Sedan,No,CNG,2,111111,4.0,Automatic,4x4,4-5,Right-hand drive,White,6,False,2.0,21,> 20 yrs (Classic/Junk),Medium Mileage,Standard,3763.5,False
13844,16935,1249.0,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,127955,4.0,Automatic,Front,4-5,Left wheel,Blue,12,False,2.5,9,6-10 yrs (Mid),Medium Mileage,Standard,6774.0,False
13845,13799,1017.0,HYUNDAI,Sonata,2017,Jeep,Yes,LPG,2,342961,4.0,Automatic,Front,4-5,Left wheel,Orange,4,False,2.0,9,6-10 yrs (Mid),High Mileage,Standard,6899.5,False
13846,76835,1104.0,LAND ROVER,Discovery,2015,Jeep,Yes,Diesel,3.0 Turbo,91000,6.0,Tiptronic,4x4,4-5,Left wheel,White,12,True,3.0,11,11-20 yrs (Old),Medium Mileage,Premium,25611.67,True
13847,52059,1363.0,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334,8.0,Automatic,4x4,4-5,Left wheel,Black,0,False,4.6,14,11-20 yrs (Old),High Mileage,Premium,11317.17,True
13848,784,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397,4.0,Automatic,Front,4-5,Left wheel,Black,12,False,2.5,12,11-20 yrs (Old),Medium Mileage,Standard,313.6,False
13849,3136,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379,4.0,Automatic,Front,4-5,Left wheel,White,12,False,2.5,14,11-20 yrs (Old),High Mileage,Standard,1254.4,False
13850,1000,0.0,MERCEDES-BENZ,GLS 63 AMG,2014,Sedan,Yes,Petrol,6.3 Turbo,748742,1.0,Manual,Front,2-3,Left wheel,Black,12,True,6.3,12,11-20 yrs (Old),High Mileage,Standard,158.73,True
13851,19130,697.0,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,42000,4.0,Tiptronic,Front,4-5,Left wheel,Black,6,True,1.8,11,11-20 yrs (Old),Low Mileage,Standard,10627.78,False
13852,706,574.0,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,210758,4.0,Automatic,Front,4-5,Left wheel,Silver,0,False,1.3,16,11-20 yrs (Old),High Mileage,Standard,543.08,False
